"vendorid","tpep_pickup_datetime","tpep_dropoff_datetime","passenger_count","trip_distance","ratecodeid","store_and_fwd_flag","pulocationid","dolocationid","payment_type","fare_amount","extra","mta_tax","tip_amount","tolls_amount","improvement_surcharge","total_amount","congestion_surcharge","airport_fee"
"2","2022-01-01T00:33:45.000","2022-01-01T00:45:14.000","1.0","2.25","1.0","N","116","166","2","10.5","0.5","0.5","0.0","0.0","0.3","11.8","0.0","0.0"
"2","2022-01-01T00:50:13.000","2022-01-01T00:56:55.000","1.0","1.2","1.0","N","24","41","2","6.5","0.5","0.5","0.0","0.0","0.3","7.8","0.0","0.0"
"2","2022-01-01T00:20:10.000","2022-01-01T00:36:39.000","4.0","2.06","1.0","N","43","164","1","12.0","0.5","0.5","3.16","0.0","0.3","18.96","2.5","0.0"
"2","2022-01-01T00:43:55.000","2022-01-01T00:51:59.000","2.0","1.3","1.0","N","170","229","1","7.5","0.5","0.5","1.7","0.0","0.3","13.0","2.5","0.0"
"1","2022-01-01T00:21:48.000","2022-01-01T00:38:35.000","1.0","8.1","1.0","N","231","157","2","25.0","3.0","0.5","0.0","0.0","0.3","28.8","2.5","0.0"
"1","2022-01-01T00:52:21.000","2022-01-01T01:04:39.000","1.0","6.0","1.0","N","65","226","2","18.5","0.5","0.5","0.0","0.0","0.3","19.8","0.0","0.0"
"2","2022-01-01T00:21:31.000","2022-01-01T00:30:03.000","2.0","2.04","1.0","N","148","90","1","8.5","0.5","0.5","2.46","0.0","0.3","14.76","2.5","0.0"
"2","2022-01-01T00:36:17.000","2022-01-01T00:41:48.000","2.0","1.3","1.0","N","249","90","1","6.0","0.5","0.5","0.0","0.0","0.3","9.8","2.5","0.0"
"2","2022-01-01T00:46:14.000","2022-01-01T01:10:23.000","2.0","5.79","1.0","N","249","141","2","20.0","0.5","0.5","0.0","0.0","0.3","23.8","2.5","0.0"
"2","2022-01-01T00:50:48.000","2022-01-01T01:07:52.000","1.0","5.38","1.0","N","188","255","1","18.5","0.5","0.5","3.96","0.0","0.3","23.76","0.0","0.0"
"2","2022-01-01T00:27:26.000","2022-01-01T00:41:38.000","2.0","4.95","1.0","N","45","161","2","16.5","0.5","0.5","0.0","0.0","0.3","20.3","2.5","0.0"
"2","2022-01-01T00:52:15.000","2022-01-01T01:01:16.000","1.0","1.92","1.0","N","87","114","1","9.0","0.5","0.5","2.56","0.0","0.3","15.36","2.5","0.0"
"1","2022-01-01T00:29:08.000","2022-01-01T00:34:45.000","1.0","0.9","1.0","N","42","168","2","6.0","0.5","0.5","0.0","0.0","0.3","7.3","0.0","0.0"
"1","2022-01-01T00:48:00.000","2022-01-01T00:52:50.000","1.0","1.4","1.0","N","263","141","1","6.0","3.0","0.5","1.95","0.0","0.3","11.75","2.5","0.0"
"1","2022-01-01T00:21:55.000","2022-01-01T00:26:37.000","2.0","0.7","1.0","N","158","68","1","4.5","3.0","0.5","0.0","0.0","0.3","8.3","2.5","0.0"
"1","2022-01-01T00:27:21.000","2022-01-01T00:36:40.000","2.0","1.3","1.0","N","68","50","1","7.5","3.0","0.5","1.0","0.0","0.3","12.3","2.5","0.0"
"1","2022-01-01T00:37:13.000","2022-01-01T00:44:46.000","1.0","1.9","1.0","N","50","90","1","7.5","3.0","0.5","20.0","0.0","0.3","31.3","2.5","0.0"
"1","2022-01-01T00:50:46.000","2022-01-01T00:57:22.000","1.0","0.9","1.0","N","234","164","2","6.0","3.0","0.5","0.0","0.0","0.3","9.8","2.5","0.0"
"2","2022-01-01T00:39:35.000","2022-01-01T01:08:16.000","2.0","6.74","1.0","N","68","189","1","24.5","0.5","0.5","7.08","0.0","0.3","35.38","2.5","0.0"
"1","2022-01-01T00:04:46.000","2022-01-01T00:17:13.000","1.0","3.9","1.0","N","161","7","1","14.0","3.0","0.5","4.45","0.0","0.3","22.25","2.5","0.0"
"1","2022-01-01T00:36:10.000","2022-01-01T00:49:06.000","2.0","4.1","1.0","N","141","7","1","13.5","3.0","0.5","3.45","0.0","0.3","20.75","2.5","0.0"
"2","2022-01-01T00:30:59.000","2022-01-01T00:41:18.000","2.0","4.63","1.0","N","48","166","1","15.0","0.5","0.5","1.0","0.0","0.3","19.8","2.5","0.0"
"2","2022-01-01T00:48:11.000","2022-01-01T01:06:45.000","2.0","5.37","1.0","N","151","107","2","17.5","0.5","0.5","0.0","0.0","0.3","21.3","2.5","0.0"
"2","2022-01-01T00:57:18.000","2022-01-01T01:03:01.000","4.0","0.59","1.0","N","137","170","1","5.5","0.5","0.5","2.0","0.0","0.3","11.3","2.5","0.0"
"2","2022-01-01T00:31:19.000","2022-01-01T00:43:05.000","2.0","1.69","1.0","N","234","79","1","9.5","0.5","0.5","2.66","0.0","0.3","15.96","2.5","0.0"
"1","2022-01-01T00:27:37.000","2022-01-01T00:59:17.000","0.0","9.0","1.0","N","142","17","1","30.0","3.0","0.5","6.75","0.0","0.3","40.55","2.5","0.0"
"2","2022-01-01T00:09:27.000","2022-01-01T00:25:26.000","1.0","5.96","1.0","N","141","129","1","18.5","0.5","0.5","3.0","0.0","0.3","25.3","2.5","0.0"
"2","2022-01-01T00:46:35.000","2022-01-01T00:53:15.000","1.0","2.14","1.0","N","232","256","1","8.5","0.5","0.5","2.46","0.0","0.3","14.76","2.5","0.0"
"2","2022-01-01T00:29:19.000","2022-01-01T00:37:19.000","2.0","1.92","1.0","N","142","236","1","8.0","0.5","0.5","1.77","0.0","0.3","13.57","2.5","0.0"
"2","2022-01-01T00:54:51.000","2022-01-01T01:02:39.000","2.0","1.01","1.0","N","79","144","1","7.0","0.5","0.5","1.0","0.0","0.3","11.8","2.5","0.0"
"2","2022-01-01T00:15:35.000","2022-01-01T00:34:00.000","1.0","3.64","1.0","N","90","13","1","14.5","0.5","0.5","3.66","0.0","0.3","21.96","2.5","0.0"
"2","2022-01-01T00:39:53.000","2022-01-01T01:06:55.000","1.0","6.19","1.0","N","13","249","1","23.0","0.5","0.5","0.0","0.0","0.3","26.8","2.5","0.0"
"2","2022-01-01T00:55:14.000","2022-01-01T01:11:18.000","1.0","4.58","1.0","N","161","24","1","16.0","0.5","0.5","3.96","0.0","0.3","23.76","2.5","0.0"
"2","2022-01-01T00:15:16.000","2022-01-01T00:21:15.000","1.0","2.1","1.0","N","162","236","2","8.0","0.5","0.5","0.0","0.0","0.3","11.8","2.5","0.0"
"2","2022-01-01T00:31:07.000","2022-01-01T00:38:01.000","1.0","1.15","1.0","N","43","263","1","7.0","0.5","0.5","0.0","0.0","0.3","10.8","2.5","0.0"
"2","2022-01-01T00:41:57.000","2022-01-01T01:04:47.000","1.0","4.24","1.0","N","43","246","1","18.0","0.5","0.5","4.36","0.0","0.3","26.16","2.5","0.0"
"2","2022-01-01T00:23:14.000","2022-01-01T00:41:16.000","2.0","4.65","1.0","N","239","113","1","17.0","0.5","0.5","3.12","0.0","0.3","23.92","2.5","0.0"
"2","2022-01-01T00:47:20.000","2022-01-01T01:10:22.000","2.0","4.9","1.0","N","113","181","1","19.5","0.5","0.5","5.83","0.0","0.3","29.13","2.5","0.0"
"1","2022-01-01T00:21:16.000","2022-01-01T00:32:14.000","3.0","2.3","1.0","N","237","262","1","10.0","3.0","0.5","1.5","0.0","0.3","15.3","2.5","0.0"
"1","2022-01-01T00:46:07.000","2022-01-01T00:56:31.000","1.0","1.9","1.0","N","237","170","1","9.5","3.0","0.5","3.3","0.0","0.3","16.6","2.5","0.0"
"1","2022-01-01T00:58:00.000","2022-01-01T01:01:12.000","2.0","0.6","1.0","N","170","137","1","4.5","3.0","0.5","1.0","0.0","0.3","9.3","2.5","0.0"
"1","2022-01-01T00:25:27.000","2022-01-01T00:32:34.000","2.0","1.7","1.0","N","170","79","1","7.5","3.0","0.5","2.25","0.0","0.3","13.55","2.5","0.0"
"1","2022-01-01T00:45:10.000","2022-01-01T00:58:29.000","2.0","2.4","1.0","N","170","141","1","11.5","3.0","0.5","4.55","0.0","0.3","19.85","2.5","0.0"
"2","2022-01-01T00:05:02.000","2022-01-01T00:20:14.000","2.0","4.14","1.0","N","239","42","2","15.0","0.5","0.5","0.0","0.0","0.3","18.8","2.5","0.0"
"2","2022-01-01T00:33:37.000","2022-01-01T00:42:04.000","2.0","2.11","1.0","N","43","236","1","9.0","0.5","0.5","3.2","0.0","0.3","16.0","2.5","0.0"
"2","2022-01-01T00:46:31.000","2022-01-01T01:02:10.000","1.0","3.5","1.0","N","237","234","2","14.5","0.5","0.5","0.0","0.0","0.3","18.3","2.5","0.0"
"1","2022-01-01T00:16:50.000","2022-01-01T00:50:07.000","2.0","5.2","1.0","N","142","144","1","23.0","3.0","0.5","6.7","0.0","0.3","33.5","2.5","0.0"
"2","2022-01-01T00:05:58.000","2022-01-01T00:15:28.000","1.0","2.57","1.0","N","263","170","1","10.0","0.5","0.5","2.07","0.0","0.3","15.87","2.5","0.0"
"2","2022-01-01T00:29:05.000","2022-01-01T00:42:15.000","1.0","3.25","1.0","N","249","33","2","12.5","0.5","0.5","0.0","0.0","0.3","16.3","2.5","0.0"
"2","2022-01-01T00:49:51.000","2022-01-01T01:00:14.000","1.0","2.18","1.0","N","33","106","2","10.0","0.5","0.5","0.0","0.0","0.3","11.3","0.0","0.0"
"2","2022-01-01T00:18:44.000","2022-01-01T00:23:44.000","1.0","1.5","1.0","N","237","236","2","6.5","0.5","0.5","0.0","0.0","0.3","10.3","2.5","0.0"
"2","2022-01-01T00:26:42.000","2022-01-01T00:32:16.000","1.0","1.49","1.0","N","236","141","1","7.0","0.5","0.5","3.0","0.0","0.3","13.8","2.5","0.0"
"2","2022-01-01T00:42:31.000","2022-01-01T01:05:24.000","1.0","4.72","1.0","N","236","144","1","18.0","0.5","0.5","4.36","0.0","0.3","26.16","2.5","0.0"
"2","2022-01-01T00:21:25.000","2022-01-01T00:29:57.000","1.0","1.57","1.0","N","238","141","2","8.0","0.5","0.5","0.0","0.0","0.3","11.8","2.5","0.0"
"2","2022-01-01T00:32:18.000","2022-01-01T00:37:01.000","1.0","1.02","1.0","N","140","141","2","5.5","0.5","0.5","0.0","0.0","0.3","9.3","2.5","0.0"
"2","2022-01-01T00:39:28.000","2022-01-01T00:39:47.000","1.0","0.0","5.0","N","141","140","1","10.0","0.0","0.0","2.56","0.0","0.3","15.36","2.5","0.0"
"2","2022-01-01T00:57:05.000","2022-01-01T01:03:33.000","1.0","1.1","1.0","N","163","140","2","6.5","0.5","0.5","0.0","0.0","0.3","10.3","2.5","0.0"
"2","2022-01-01T00:10:23.000","2022-01-01T00:30:47.000","3.0","2.27","1.0","N","43","164","1","14.0","0.5","0.5","3.56","0.0","0.3","21.36","2.5","0.0"
"2","2022-01-01T00:20:27.000","2022-01-01T00:35:41.000","1.0","1.81","1.0","N","161","140","2","11.5","0.5","0.5","0.0","0.0","0.3","15.3","2.5","0.0"
"2","2022-01-01T00:37:16.000","2022-01-01T00:44:34.000","1.0","1.13","1.0","N","140","237","1","7.0","0.5","0.5","2.7","0.0","0.3","13.5","2.5","0.0"
"2","2022-01-01T00:51:33.000","2022-01-01T00:58:37.000","1.0","1.39","1.0","N","162","164","1","7.5","0.5","0.5","2.26","0.0","0.3","13.56","2.5","0.0"
"1","2022-01-01T00:15:17.000","2022-01-01T00:39:01.000","1.0","6.4","1.0","N","88","112","1","22.5","3.0","0.5","5.25","0.0","0.3","31.55","2.5","0.0"
"1","2022-01-01T00:59:31.000","2022-01-01T01:00:08.000","2.0","0.0","1.0","N","148","148","4","2.5","3.0","0.5","0.0","0.0","0.3","6.3","2.5","0.0"
"2","2022-01-01T00:38:48.000","2022-01-01T00:39:01.000","1.0","0.0","5.0","N","142","142","1","150.0","0.0","0.0","0.0","0.0","0.3","152.8","2.5","0.0"
"2","2022-01-01T00:31:08.000","2022-01-01T00:45:49.000","1.0","2.64","1.0","N","233","158","1","11.5","0.5","0.5","3.06","0.0","0.3","18.36","2.5","0.0"
"2","2022-01-01T00:48:00.000","2022-01-01T00:59:34.000","1.0","1.98","1.0","N","158","48","1","9.5","0.5","0.5","2.66","0.0","0.3","15.96","2.5","0.0"
"2","2022-01-01T00:09:31.000","2022-01-01T00:34:54.000","1.0","6.94","1.0","N","90","41","1","25.0","0.5","0.5","3.0","0.0","0.3","31.8","2.5","0.0"
"2","2022-01-01T00:40:42.000","2022-01-01T01:03:27.000","1.0","4.17","1.0","N","41","161","2","18.0","0.5","0.5","0.0","0.0","0.3","21.8","2.5","0.0"
"2","2022-01-01T00:06:07.000","2022-01-01T00:27:19.000","1.0","4.09","1.0","N","113","236","1","16.5","0.5","0.5","4.06","0.0","0.3","24.36","2.5","0.0"
"2","2022-01-01T00:33:45.000","2022-01-01T00:40:20.000","1.0","0.8","1.0","N","236","262","2","6.0","0.5","0.5","0.0","0.0","0.3","9.8","2.5","0.0"
"2","2022-01-01T00:43:37.000","2022-01-01T00:50:04.000","1.0","1.66","1.0","N","262","229","1","7.5","0.5","0.5","2.26","0.0","0.3","13.56","2.5","0.0"
"2","2022-01-01T00:05:26.000","2022-01-01T00:30:36.000","1.0","3.84","1.0","N","68","141","1","17.5","0.5","0.5","4.26","0.0","0.3","25.56","2.5","0.0"
"1","2022-01-01T00:12:17.000","2022-01-01T00:16:54.000","1.0","0.9","1.0","Y","211","148","2","5.5","3.0","0.5","0.0","0.0","0.3","9.3","2.5","0.0"
"1","2022-01-01T00:23:07.000","2022-01-01T00:42:28.000","4.0","2.2","1.0","N","79","186","1","13.5","3.0","0.5","3.45","0.0","0.3","20.75","2.5","0.0"
"1","2022-01-01T00:45:06.000","2022-01-01T01:01:22.000","1.0","3.0","1.0","N","90","232","1","13.0","3.0","0.5","3.35","0.0","0.3","20.15","2.5","0.0"
"1","2022-01-01T00:23:51.000","2022-01-01T00:38:38.000","0.0","7.2","1.0","N","236","87","1","21.5","3.0","0.5","6.3","0.0","0.3","31.6","2.5","0.0"
"1","2022-01-01T00:40:59.000","2022-01-01T00:51:46.000","0.0","2.5","1.0","N","87","249","1","10.5","3.0","0.5","2.85","0.0","0.3","17.15","2.5","0.0"
"1","2022-01-01T00:54:42.000","2022-01-01T00:56:12.000","0.0","0.3","1.0","N","68","68","1","3.5","3.0","0.5","1.8","0.0","0.3","9.1","2.5","0.0"
"1","2022-01-01T00:57:44.000","2022-01-01T01:02:34.000","0.0","0.9","1.0","N","90","107","1","5.5","3.0","0.5","4.0","0.0","0.3","13.3","2.5","0.0"
"1","2022-01-01T00:22:11.000","2022-01-01T00:26:28.000","2.0","0.6","1.0","N","113","79","1","4.5","3.0","0.5","1.66","0.0","0.3","9.96","2.5","0.0"
"1","2022-01-01T00:48:00.000","2022-01-01T01:04:27.000","4.0","2.2","1.0","N","162","140","1","12.0","3.0","0.5","3.15","0.0","0.3","18.95","2.5","0.0"
"2","2022-01-01T00:08:27.000","2022-01-01T00:08:31.000","1.0","0.0","5.0","N","220","220","1","15.0","0.0","0.0","0.0","0.0","0.3","15.3","0.0","0.0"
"2","2022-01-01T00:35:45.000","2022-01-01T00:46:33.000","1.0","2.89","1.0","N","141","234","1","11.0","0.5","0.5","2.96","0.0","0.3","17.76","2.5","0.0"
"2","2022-01-01T00:58:59.000","2022-01-01T01:09:28.000","1.0","2.44","1.0","N","90","148","1","9.5","0.5","0.5","1.3","0.0","0.3","14.6","2.5","0.0"
"2","2022-01-01T00:29:50.000","2022-01-01T00:44:42.000","1.0","4.23","1.0","N","234","262","1","14.5","0.5","0.5","3.66","0.0","0.3","21.96","2.5","0.0"
"1","2022-01-01T00:31:21.000","2022-01-01T00:36:04.000","3.0","0.8","1.0","N","50","246","1","5.0","3.0","0.5","0.0","0.0","0.3","8.8","2.5","0.0"
"1","2022-01-01T00:57:55.000","2022-01-01T00:58:17.000","2.0","0.8","5.0","N","87","87","1","60.0","0.0","0.0","2.0","0.0","0.3","62.3","0.0","0.0"
"2","2022-01-01T00:08:27.000","2022-01-01T00:21:40.000","1.0","8.95","1.0","N","138","116","1","25.0","0.5","0.5","6.82","6.55","0.3","40.92","0.0","1.25"
"2","2022-01-01T00:31:06.000","2022-01-01T00:40:48.000","1.0","2.65","1.0","N","41","239","1","10.0","0.5","0.5","2.07","0.0","0.3","15.87","2.5","0.0"
"2","2022-01-01T00:42:33.000","2022-01-01T01:10:41.000","1.0","8.07","1.0","N","239","65","1","27.0","0.5","0.5","6.16","0.0","0.3","36.96","2.5","0.0"
"1","2022-01-01T00:17:18.000","2022-01-01T00:29:01.000","2.0","1.6","1.0","N","170","229","1","9.5","3.0","0.5","2.65","0.0","0.3","15.95","2.5","0.0"
"1","2022-01-01T00:43:58.000","2022-01-01T00:55:32.000","3.0","2.4","1.0","N","161","140","1","10.5","3.0","0.5","2.15","0.0","0.3","16.45","2.5","0.0"
"2","2022-01-01T00:08:38.000","2022-01-01T00:31:17.000","2.0","17.32","2.0","N","132","162","1","52.0","0.0","0.5","12.37","6.55","0.3","75.47","2.5","1.25"
"2","2022-01-01T00:34:10.000","2022-01-01T00:48:15.000","3.0","1.73","1.0","N","161","237","1","11.0","0.5","0.5","4.44","0.0","0.3","19.24","2.5","0.0"
"1","2022-01-01T00:29:27.000","2022-01-01T00:34:39.000","0.0","1.3","1.0","N","236","238","2","6.5","3.0","0.5","0.0","0.0","0.3","10.3","2.5","0.0"
"1","2022-01-01T00:35:43.000","2022-01-01T00:41:16.000","0.0","1.1","1.0","N","238","236","1","6.5","3.0","0.5","2.06","0.0","0.3","12.36","2.5","0.0"
"1","2022-01-01T00:45:12.000","2022-01-01T00:50:23.000","0.0","1.1","1.0","Y","236","263","1","6.0","3.0","0.5","1.95","0.0","0.3","11.75","2.5","0.0"
"1","2022-01-01T00:53:46.000","2022-01-01T00:59:19.000","0.0","1.3","1.0","N","263","229","1","6.5","3.0","0.5","2.0","0.0","0.3","12.3","2.5","0.0"
"2","2022-01-01T00:21:13.000","2022-01-01T00:41:33.000","3.0","4.49","1.0","N","234","238","1","17.0","0.5","0.5","5.2","0.0","0.3","26.0","2.5","0.0"
"2","2022-01-01T00:42:58.000","2022-01-01T00:54:16.000","1.0","2.26","1.0","N","238","140","1","10.0","0.5","0.5","4.14","0.0","0.3","17.94","2.5","0.0"
"2","2022-01-01T00:02:02.000","2022-01-01T00:12:14.000","1.0","2.11","1.0","N","238","74","2","9.5","0.5","0.5","0.0","0.0","0.3","13.3","2.5","0.0"
"2","2022-01-01T00:44:23.000","2022-01-01T00:59:49.000","1.0","3.83","1.0","N","146","82","2","14.0","0.5","0.5","0.0","0.0","0.3","15.3","0.0","0.0"
"2","2022-01-01T00:20:24.000","2022-01-01T00:24:37.000","1.0","0.78","1.0","N","68","68","2","5.0","0.5","0.5","0.0","0.0","0.3","8.8","2.5","0.0"
"2","2022-01-01T00:26:29.000","2022-01-01T00:33:39.000","1.0","1.23","1.0","N","246","68","2","7.0","0.5","0.5","0.0","0.0","0.3","10.8","2.5","0.0"
"2","2022-01-01T00:40:04.000","2022-01-01T00:53:08.000","1.0","2.57","1.0","N","249","87","1","11.0","0.5","0.5","3.7","0.0","0.3","18.5","2.5","0.0"
"2","2022-01-01T00:19:39.000","2022-01-01T00:42:38.000","1.0","9.56","1.0","N","264","181","1","28.0","0.5","0.5","6.36","0.0","0.3","38.16","2.5","0.0"
"2","2022-01-01T00:57:38.000","2022-01-01T01:10:40.000","1.0","5.03","1.0","N","264","25","1","16.5","0.5","0.5","4.06","0.0","0.3","24.36","2.5","0.0"
"1","2022-01-01T00:28:46.000","2022-01-01T00:43:09.000","1.0","2.5","1.0","N","113","229","2","11.5","3.0","0.5","0.0","0.0","0.3","15.3","2.5","0.0"
"1","2022-01-01T00:15:12.000","2022-01-01T00:33:19.000","1.0","3.7","1.0","N","239","90","1","15.0","3.0","0.5","2.0","0.0","0.3","20.8","2.5","0.0"
"1","2022-01-01T00:38:57.000","2022-01-01T00:56:04.000","1.0","2.8","1.0","N","249","170","1","13.0","3.0","0.5","3.35","0.0","0.3","20.15","2.5","0.0"
"1","2022-01-01T00:06:43.000","2022-01-01T00:14:50.000","2.0","1.5","1.0","Y","43","263","1","8.0","3.0","0.5","2.95","0.0","0.3","14.75","2.5","0.0"
"1","2022-01-01T00:17:18.000","2022-01-01T00:20:11.000","1.0","1.2","1.0","N","141","229","1","5.5","3.0","0.5","1.0","0.0","0.3","10.3","2.5","0.0"
"1","2022-01-01T00:32:38.000","2022-01-01T00:39:49.000","1.0","1.1","1.0","N","43","237","1","7.0","3.0","0.5","3.2","0.0","0.3","14.0","2.5","0.0"
"2","2022-01-01T00:16:55.000","2022-01-01T00:25:28.000","2.0","1.42","1.0","N","239","237","2","8.0","0.5","0.5","0.0","0.0","0.3","11.8","2.5","0.0"
"2","2022-01-01T00:37:06.000","2022-01-01T00:55:26.000","1.0","4.41","1.0","N","237","158","1","16.0","0.5","0.5","5.94","0.0","0.3","25.74","2.5","0.0"
"2","2022-01-01T00:03:51.000","2022-01-01T00:15:14.000","1.0","5.7","1.0","N","132","197","1","17.5","0.5","0.5","3.76","0.0","0.3","23.81","0.0","1.25"
"2","2022-01-01T00:25:10.000","2022-01-01T00:46:42.000","2.0","3.9","1.0","N","113","236","1","17.0","0.5","0.5","4.16","0.0","0.3","24.96","2.5","0.0"
"2","2022-01-01T00:48:56.000","2022-01-01T00:55:48.000","2.0","1.57","1.0","N","43","239","1","7.0","0.5","0.5","1.2","0.0","0.3","12.0","2.5","0.0"
"2","2022-01-01T00:57:39.000","2022-01-01T01:05:26.000","2.0","1.5","1.0","N","239","151","1","8.0","0.5","0.5","2.36","0.0","0.3","14.16","2.5","0.0"
"2","2022-01-01T00:19:10.000","2022-01-01T00:31:32.000","1.0","2.52","1.0","N","249","231","2","11.0","0.5","0.5","0.0","0.0","0.3","14.8","2.5","0.0"
"2","2022-01-01T00:40:50.000","2022-01-01T00:47:17.000","1.0","1.19","1.0","N","231","114","1","6.5","0.5","0.5","2.06","0.0","0.3","12.36","2.5","0.0"
"2","2022-01-01T00:48:45.000","2022-01-01T00:52:45.000","2.0","0.96","1.0","N","114","107","1","5.0","0.5","0.5","0.88","0.0","0.3","9.68","2.5","0.0"
"2","2022-01-01T00:57:39.000","2022-01-01T01:05:06.000","2.0","2.18","1.0","N","107","229","1","8.5","0.5","0.5","1.0","0.0","0.3","13.3","2.5","0.0"
"2","2022-01-01T00:28:51.000","2022-01-01T01:05:10.000","1.0","10.55","1.0","N","100","169","2","36.0","0.5","0.5","0.0","0.0","0.3","39.8","2.5","0.0"
"2","2022-01-01T00:30:58.000","2022-01-01T00:51:25.000","1.0","11.57","1.0","N","132","72","1","32.5","0.5","0.5","7.01","0.0","0.3","42.06","0.0","1.25"
"1","2022-01-01T00:23:34.000","2022-01-01T00:50:29.000","2.0","4.7","1.0","N","50","88","1","20.0","3.0","0.5","1.0","0.0","0.3","24.8","2.5","0.0"
"1","2022-01-01T00:58:07.000","2022-01-01T01:04:44.000","1.0","1.4","1.0","N","261","249","2","7.0","3.0","0.5","0.0","0.0","0.3","10.8","2.5","0.0"
"2","2022-01-01T00:07:59.000","2022-01-01T00:28:49.000","6.0","2.99","1.0","N","125","162","1","14.5","0.5","0.5","3.66","0.0","0.3","21.96","2.5","0.0"
"2","2022-01-01T00:41:35.000","2022-01-01T00:56:05.000","6.0","3.7","1.0","N","161","74","1","13.5","0.5","0.5","3.46","0.0","0.3","20.76","2.5","0.0"
"2","2022-01-01T01:01:24.000","2022-01-01T01:08:03.000","6.0","1.3","1.0","N","74","262","2","7.0","0.5","0.5","0.0","0.0","0.3","10.8","2.5","0.0"
"2","2022-01-01T00:53:45.000","2022-01-01T00:59:02.000","1.0","1.01","1.0","N","231","144","1","6.0","0.5","0.5","1.96","0.0","0.3","11.76","2.5","0.0"
"2","2022-01-01T00:07:53.000","2022-01-01T00:19:31.000","1.0","2.21","1.0","N","107","229","1","10.5","0.5","0.5","3.58","0.0","0.3","17.88","2.5","0.0"
"2","2022-01-01T00:39:03.000","2022-01-01T01:05:14.000","1.0","2.36","1.0","N","234","48","1","17.0","0.5","0.5","4.16","0.0","0.3","24.96","2.5","0.0"
"2","2022-01-01T00:25:07.000","2022-01-01T00:26:25.000","1.0","0.47","1.0","N","239","142","1","3.5","0.5","0.5","1.46","0.0","0.3","8.76","2.5","0.0"
"2","2022-01-01T00:41:41.000","2022-01-01T00:49:34.000","1.0","2.03","1.0","N","116","243","1","9.0","0.5","0.5","2.06","0.0","0.3","12.36","0.0","0.0"
"2","2022-01-01T00:31:57.000","2022-01-01T00:41:26.000","1.0","2.18","1.0","N","237","239","2","9.5","0.5","0.5","0.0","0.0","0.3","13.3","2.5","0.0"
"2","2022-01-01T00:55:01.000","2022-01-01T00:58:47.000","1.0","0.57","1.0","N","239","239","2","4.5","0.5","0.5","0.0","0.0","0.3","8.3","2.5","0.0"
"2","2022-01-01T00:19:00.000","2022-01-01T00:29:35.000","1.0","1.77","1.0","N","140","142","1","9.0","0.5","0.5","2.56","0.0","0.3","15.36","2.5","0.0"
"2","2022-01-01T00:33:02.000","2022-01-01T00:53:25.000","1.0","3.03","1.0","N","142","233","1","14.5","0.5","0.5","3.66","0.0","0.3","21.96","2.5","0.0"
"2","2022-01-01T00:41:27.000","2022-01-01T00:54:32.000","3.0","3.02","1.0","N","68","232","2","11.5","0.5","0.5","0.0","0.0","0.3","15.3","2.5","0.0"
"2","2022-01-01T00:56:18.000","2022-01-01T01:06:17.000","3.0","1.71","1.0","N","232","249","1","8.5","0.5","0.5","2.46","0.0","0.3","14.76","2.5","0.0"
"2","2022-01-01T00:16:40.000","2022-01-01T00:19:58.000","2.0","0.78","1.0","N","239","238","1","4.5","0.5","0.5","2.0","0.0","0.3","10.3","2.5","0.0"
"2","2022-01-01T00:24:38.000","2022-01-01T00:29:55.000","2.0","1.4","1.0","N","239","48","2","6.5","0.5","0.5","0.0","0.0","0.3","10.3","2.5","0.0"
"2","2022-01-01T00:31:25.000","2022-01-01T00:52:43.000","2.0","2.67","1.0","N","48","249","1","14.5","0.5","0.5","1.83","0.0","0.3","20.13","2.5","0.0"
"1","2022-01-01T00:04:28.000","2022-01-01T00:13:28.000","3.0","1.8","1.0","N","163","140","1","8.5","3.0","0.5","2.45","0.0","0.3","14.75","2.5","0.0"
"1","2022-01-01T00:26:24.000","2022-01-01T00:34:09.000","3.0","1.2","1.0","N","237","262","1","7.0","3.0","0.5","2.15","0.0","0.3","12.95","2.5","0.0"
"1","2022-01-01T00:35:54.000","2022-01-01T00:45:11.000","0.0","4.3","1.0","N","262","79","1","13.5","3.0","0.5","2.0","0.0","0.3","19.3","2.5","0.0"
"1","2022-01-01T00:51:46.000","2022-01-01T00:54:55.000","1.0","0.5","1.0","N","113","249","2","4.0","3.0","0.5","0.0","0.0","0.3","7.8","2.5","0.0"
"1","2022-01-01T00:57:30.000","2022-01-01T01:06:05.000","0.0","1.1","1.0","N","249","79","1","7.0","3.0","0.5","2.15","0.0","0.3","12.95","2.5","0.0"
"2","2022-01-01T00:18:40.000","2022-01-01T00:38:45.000","2.0","2.77","1.0","N","170","43","1","15.0","0.5","0.5","4.7","0.0","0.3","23.5","2.5","0.0"
"2","2022-01-01T00:39:41.000","2022-01-01T00:45:03.000","2.0","1.24","1.0","N","43","24","1","6.5","0.5","0.5","2.06","0.0","0.3","12.36","2.5","0.0"
"2","2022-01-01T00:53:08.000","2022-01-01T00:58:54.000","2.0","1.1","1.0","N","239","237","2","6.5","0.5","0.5","0.0","0.0","0.3","10.3","2.5","0.0"
"2","2022-01-01T01:01:52.000","2022-01-01T01:11:02.000","2.0","2.36","1.0","N","237","107","1","9.0","0.5","0.5","3.84","0.0","0.3","16.64","2.5","0.0"
"2","2022-01-01T00:15:46.000","2022-01-01T00:17:41.000","2.0","0.6","1.0","N","249","68","1","4.0","0.5","0.5","10.0","0.0","0.3","17.8","2.5","0.0"
